"gene_id","gene_name","n_isoforms","n_switching_isoforms","n_novel_isoforms","min_isoform_switch_q","min_gene_switch_q","max_abs_dif_all_isoforms","max_abs_dif_switching","novel_involved"
"XLOC_045787","TBC1D7",24,0,3,0.520746403206117,0.520746403206117,0.0944666666666666,,FALSE
"XLOC_045791","RANBP9",6,0,4,0.587642110569087,0.587642110569087,0.0263333333333333,,FALSE
"XLOC_045793","MCUR1",4,0,1,0.0853897602763446,0.0853897602763446,0.101233333333333,,FALSE
"XLOC_045806","DTNBP1",9,0,1,0.48879008499408,0.48879008499408,0.0652333333333334,,FALSE
"XLOC_045811","ATXN1",16,0,3,0.0557364711329992,0.0557364711329992,0.0610333333333333,,FALSE
"XLOC_045818","NUP153",8,0,5,0.468070175900553,0.468070175900553,0.0669666666666667,,FALSE
"XLOC_045821","KIF13A",8,0,0,0.415526186341722,0.415526186341722,0.0829333333333333,,FALSE
"XLOC_045823","TPMT",11,0,10,0.000949864900031771,0.000949864900031771,0.1293,,FALSE
"XLOC_045824","DEK",16,0,5,0.71006296155658,0.71006296155658,0.0525666666666667,,FALSE
"XLOC_045861","TDP2",17,0,15,2.07559214402376e-18,2.07559214402376e-18,0.0980666666666667,,FALSE
"XLOC_045862","C6orf62",17,0,16,0.00565810885052363,0.00565810885052363,0.0532,,FALSE
"XLOC_045886","H2BC4",2,0,1,0.94168301204677,0.94168301204677,0.1059,,FALSE
"XLOC_045901","ZNF322",3,0,0,0.9202403403604,0.9202403403604,0.0262333333333333,,FALSE
"XLOC_045910","H2BC12",2,0,1,0.9202403403604,0.9202403403604,0.0109666666666667,,FALSE
"XLOC_045953","TRIM27",9,0,2,0.344637259025316,0.344637259025316,0.0706666666666667,,FALSE
"XLOC_046001","TRIM26",8,0,0,0.365221955123203,0.365221955123203,0.0757,,FALSE
"XLOC_046003","HCG17",31,0,3,0.654818218330792,0.654818218330792,0.0612333333333333,,FALSE
"XLOC_046007","GNL1",5,0,0,0.113068074660088,0.113068074660088,0.0391666666666667,,FALSE
"XLOC_046008","PPP1R10",7,0,0,0.31676099042395,0.31676099042395,0.0185,,FALSE
"XLOC_046009","DHX16",8,0,4,0.816808716309317,0.816808716309317,0.0378333333333334,,FALSE
"XLOC_046010","PPP1R18",4,0,1,0.572817243880739,0.572817243880739,0.0631666666666666,,FALSE
"XLOC_046011","NRM",9,0,2,0.397506119639094,0.397506119639094,0.0754333333333334,,FALSE
"XLOC_046013","MDC1",9,0,1,0.760464620302305,0.760464620302305,0.135166666666667,,FALSE
"XLOC_046015","FLOT1",15,0,3,0.524933279917101,0.524933279917101,0.0169666666666666,,FALSE
"XLOC_046017","IER3",3,0,1,0.9202403403604,0.9202403403604,0.00526666666666667,,FALSE
"XLOC_046027","CCHCR1",21,0,0,0.458745135885846,0.458745135885846,0.0416,,FALSE
"XLOC_046033","HLA-C",15,0,9,0.050884341272769,0.050884341272769,0.0126999999999999,,FALSE
"XLOC_046037","HLA-B",17,0,7,0.0130177849875025,0.0130177849875025,0.0197666666666667,,FALSE
"XLOC_046045","DDX39B",38,0,14,0.057895125024015,0.057895125024015,0.0499666666666667,,FALSE
"XLOC_046048","LTB",4,0,0,0.9202403403604,0.9202403403604,0.0595,,FALSE
"XLOC_046051","BAG6",33,0,3,1.1805165543111e-09,1.1805165543111e-09,0.0364666666666666,,FALSE
"XLOC_046052","C6orf47",2,0,1,0.997095452758062,0.997095452758062,0.0257,,FALSE
"XLOC_046053","GPANK1",8,0,2,0.00648304064063888,0.00648304064063888,0.0323666666666667,,FALSE
"XLOC_046054","LY6G5C",5,0,0,0.319369917834198,0.319369917834198,0.2483,,FALSE
"XLOC_046055","ABHD16A",25,0,10,0.340537356121469,0.340537356121469,0.0368,,FALSE
"XLOC_046058","DDAH2",24,0,10,1.52022388755931e-12,1.52022388755931e-12,0.0725333333333333,,FALSE
"XLOC_046062","VARS1",17,0,3,0.0176627777578834,0.0176627777578834,0.0306,,FALSE
"XLOC_046064","LSM2",7,0,3,0.452878015597332,0.452878015597332,0.0156,,FALSE
"XLOC_046065","HSPA1L",6,0,5,0.493836595258474,0.493836595258474,0.0557333333333333,,FALSE
"XLOC_046067","NEU1",11,0,4,0.590953208620723,0.590953208620723,0.00520000000000001,,FALSE
"XLOC_046069","EHMT2",12,0,0,0.506423751233068,0.506423751233068,0.0474333333333333,,FALSE
"XLOC_046072","NELFE",14,0,2,0.869344734589418,0.869344734589418,0.0296666666666667,,FALSE
"XLOC_046073","DXO",15,0,0,0.30636715818259,0.30636715818259,0.0577,,FALSE
